"Treatment","Tree","Bloc","Traitement","PlantingYear","Plot","Pruned","ApogeeBino","Apogee","Date","Cultivar","Row","Shoot","Score","exsudat","Length","croissance","Observation","Year","Subject","Time","ScoreFactor","Growing","Alive","Growth","Exsudat","Exsudate"
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,2,3,"non",1,"non",NA,"2018",19,-2016,"3","No",1,0,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,3,3,"Oui",2,"oui",NA,"2018",19,-2016,"3","Yes",1,1,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,4,2,"Oui",0,"oui",NA,"2018",19,-2016,"2","Yes",1,1,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,5,3,"non",1,"non",NA,"2018",19,-2016,"3","No",1,0,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,6,2,"non",0,"oui",NA,"2018",19,-2016,"2","Yes",1,1,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,7,4,"Oui",4,"mort",NA,"2018",19,-2016,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,8,3,"Oui",3,"oui",NA,"2018",19,-2016,"3","Yes",1,1,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,9,2,"Oui",0,"non",NA,"2018",19,-2016,"2","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,10,2,"Oui",0,"non",NA,"2018",19,-2016,"2","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,11,3,"Oui",2.5,"oui",NA,"2018",19,-2016,"3","Yes",1,1,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,12,2,"non",0,"oui",NA,"2018",19,-2016,"2","Yes",1,1,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,13,3,"Oui",2,"non",NA,"2018",19,-2016,"3","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,14,3,"Oui",3,"oui",NA,"2018",19,-2016,"3","Yes",1,1,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,15,2,"Oui",0,"oui",NA,"2018",19,-2016,"2","Yes",1,1,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,16,2,"non",0,"oui",NA,"2018",19,-2016,"2","Yes",1,1,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,17,2,"Oui",0,"oui",NA,"2018",19,-2016,"2","Yes",1,1,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,18,4,"Oui",2,"mort",NA,"2018",19,-2016,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,19,3,"Oui",2.5,"oui",NA,"2018",19,-2016,"3","Yes",1,1,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,20,2,"Oui",0,"non",NA,"2018",19,-2016,"2","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,21,2,"Oui",0,"non",NA,"2018",19,-2016,"2","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,22,3,"Oui",1.5,"non",NA,"2018",19,-2016,"3","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,23,2,"non",0,"oui",NA,"2018",19,-2016,"2","Yes",1,1,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2018-06-22,"Cortland",3,24,2,"Oui",0,"non",NA,"2018",19,-2016,"2","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,1,4,"Oui",15,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,2,4,"Oui",12,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,3,4,"Non",6,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,4,4,"Oui",8,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,5,4,"Oui",11,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,6,4,"Oui",8,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,7,4,"Non",6,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,8,3,"Oui",2,"Non",2019-07-05,"2019",19,-2015,"3","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,9,4,"Oui",8.5,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,10,4,"Oui",8,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,11,3,"Oui",3,"Non",2019-07-05,"2019",19,-2015,"3","No",1,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,12,4,"Oui",7,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,13,4,"Non",5,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,14,4,"Oui",10,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,15,4,"Oui",5.5,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,16,4,"Oui",4,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,17,4,"Oui",11,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,18,4,"Oui",12,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,19,4,"Oui",10,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,20,4,"Oui",7,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,21,4,"Oui",7,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,22,4,"Non",6,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Non",0
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,23,4,"Oui",17,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"A",38,"IV","témoin avec taille","2017","A.IV","Yes","No","None",2019-07-05,"cortland",3,24,4,"Oui",6.5,"MORT",2019-07-05,"2019",19,-2015,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,1,2,"Oui",0,"oui",NA,"2018",20,-2016,"2","Yes",1,1,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,2,4,"Oui",4,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,3,4,"Oui",4.5,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,4,4,"Oui",8,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,5,4,"Oui",7,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,6,2,"Oui",0,"non",NA,"2018",20,-2016,"2","No",1,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,7,4,"Oui",5,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,8,4,"Oui",6,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,9,3,"Oui",3,"non",NA,"2018",20,-2016,"3","No",1,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,10,3,"Oui",1.5,"non",NA,"2018",20,-2016,"3","No",1,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,11,4,"Oui",9,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,12,2,"non",0,"oui",NA,"2018",20,-2016,"2","Yes",1,1,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,13,2,"non",0,"non",NA,"2018",20,-2016,"2","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,14,2,"non",0,"non",NA,"2018",20,-2016,"2","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,15,4,"Oui",11.5,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,16,2,"non",0,"oui",NA,"2018",20,-2016,"2","Yes",1,1,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,17,2,"Oui",0,"oui",NA,"2018",20,-2016,"2","Yes",1,1,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,18,4,"Oui",4,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,19,4,"Oui",4.5,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,20,3,"non",2.5,"non",NA,"2018",20,-2016,"3","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2018-06-22,"Cortland",1,21,4,"Oui",3.5,"mort",NA,"2018",20,-2016,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,1,4,"Oui",4,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,2,3,"Non",3,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,3,4,"Non",5,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,4,4,"Oui",7,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,5,3,"Oui",2,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,6,3,"Non",4,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,7,4,"Oui",11,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,8,3,"Oui",5,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,9,3,"Non",3,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,10,4,"Non",5,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,11,3,"Non",4,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,12,4,"Oui",16,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,13,4,"Oui",7,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,14,4,"Oui",13,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,15,3,"Non",4,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,16,3,"Non",4,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,17,3,"Oui",4,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,18,1,"Non",0,"Oui",2019-07-05,"2019",20,-2015,"1","Yes",1,1,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,19,4,"Non",3.5,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Non",0
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,20,3,"Oui",7,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,21,4,"Oui",3,"MORT",2019-07-05,"2019",20,-2015,"4","Dead",0,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,22,3,"Oui",4,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Oui",1
"B",44,"IV","témoin sans taille","2011","B.IV","No","No","None",2019-07-05,"cortland",1,23,3,"Oui",3,"Non",2019-07-05,"2019",20,-2015,"3","No",1,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,1,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,2,1,"Oui",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,3,2,"Oui",0,"oui",NA,"2018",21,-2016,"2","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,4,1,"Oui",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,5,4,"Oui",4,"mort",NA,"2018",21,-2016,"4","Dead",0,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,6,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,7,2,"non",0,"oui",NA,"2018",21,-2016,"2","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,8,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,9,2,"non",0,"oui",NA,"2018",21,-2016,"2","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,10,1,"Oui",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,11,1,"Oui",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,12,2,"Oui",0,"oui",NA,"2018",21,-2016,"2","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,13,2,"non",0,"oui",NA,"2018",21,-2016,"2","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,14,4,"Oui",5,"mort",NA,"2018",21,-2016,"4","Dead",0,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,15,2,"Oui",0,"oui",NA,"2018",21,-2016,"2","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,16,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,17,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,18,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,19,2,"non",0,"oui",NA,"2018",21,-2016,"2","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,20,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,21,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,22,1,"Oui",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,23,1,"Oui",0,"non",NA,"2018",21,-2016,"1","No",1,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2018-06-22,"Cortland",1,24,1,"non",0,"oui",NA,"2018",21,-2016,"1","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,1,2,"Non",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,2,1,"Oui",0,"Oui",2019-07-05,"2019",21,-2015,"1","Yes",1,1,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,3,2,"Oui",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,4,1,"Non",0,"Non",2019-07-05,"2019",21,-2015,"1","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,5,2,"Non",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,6,3,"Non",4,"Non",2019-07-05,"2019",21,-2015,"3","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,7,2,"Non",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,8,3,"Non",6,"Non",2019-07-05,"2019",21,-2015,"3","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,9,2,"Non",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,10,3,"Oui",3,"Non",2019-07-05,"2019",21,-2015,"3","No",1,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,11,4,"Oui",3,"MORT",2019-07-05,"2019",21,-2015,"4","Dead",0,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,12,3,"Oui",3,"Non",2019-07-05,"2019",21,-2015,"3","No",1,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,13,3,"Oui",6,"Non",2019-07-05,"2019",21,-2015,"3","No",1,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,14,4,"Non",6,"MORT",2019-07-05,"2019",21,-2015,"4","Dead",0,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,15,4,"Oui",10,"MORT",2019-07-05,"2019",21,-2015,"4","Dead",0,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,16,4,"Oui",6,"MORT",2019-07-05,"2019",21,-2015,"4","Dead",0,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,17,4,"Oui",2,"MORT",2019-07-05,"2019",21,-2015,"4","Dead",0,0,"Oui",1
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,18,2,"Non",0,"Oui",2019-07-05,"2019",21,-2015,"2","Yes",1,1,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,19,0,"Non",0,"Non",2019-07-05,"2019",21,-2015,"0","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,20,2,"Non",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,21,2,"Non",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,22,2,"Non",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,23,3,"Non",4,"Non",2019-07-05,"2019",21,-2015,"3","No",1,0,"Non",0
"C",42,"IV","Apogee floraison avec taille","2011","C.IV","Yes","Yes","Bloom",2019-07-05,"cortland",1,24,2,"Non",0,"Non",2019-07-05,"2019",21,-2015,"2","No",1,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,1,2,"non",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,2,4,"Oui",3,"mort",NA,"2018",22,-2016,"4","Dead",0,0,"Oui",1
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,3,4,"non",2,"mort",NA,"2018",22,-2016,"4","Dead",0,0,"Non",0
"D",36,"IV","Apogee floraison sans taille","2011","D.IV","No","Yes","Bloom",2018-06-22,"Cortland",1,4,2,"non",0,"oui",NA,"2018",22,-2016,"2","Yes",1,1,"Non",0
